6.08100,0.63,06/05/2021 20:23:00,186763.03,9126324.51,1375.95,186762.98,9126324.50,1374.49,167.20,0.05,-0.33,1376.25,0.33,1376.24,-5.00,1376.33,5.00,1376.19
6.08200,0.62,06/05/2021 20:22:54,186762.79,9126325.48,1375.94,186762.74,9126325.47,1374.48,167.20,0.05,-0.33,1376.26,0.33,1376.24,-5.00,1376.32,5.00,1376.18
6.08300,0.62,06/05/2021 20:22:48,186762.56,9126326.46,1375.93,186762.51,9126326.44,1374.46,167.19,0.05,-0.33,1376.25,0.33,1376.24,-5.00,1376.30,5.00,1376.18
6.08400,0.62,06/05/2021 20:22:42,186762.32,9126327.43,1375.91,186762.27,9126327.42,1374.45,167.24,0.05,-0.33,1376.23,0.33,1376.21,-5.00,1376.29,5.00,1376.17
6.08500,0.62,06/05/2021 20:22:35,186762.09,9126328.40,1375.90,186762.04,9126328.39,1374.43,167.24,0.05,-0.33,1376.21,0.33,1376.21,-5.00,1376.28,5.00,1376.15
6.08600,0.62,06/05/2021 20:22:29,186761.85,9126329.37,1375.89,186761.80,9126329.36,1374.42,167.22,0.05,-0.33,1376.20,0.33,1376.19,-5.00,1376.25,5.00,1376.14
6.08700,0.61,06/05/2021 20:22:23,186761.62,9126330.34,1375.87,186761.58,9126330.33,1374.40,167.23,0.04,-0.33,1376.20,0.33,1376.18,-5.00,1376.24,5.00,1376.13
6.08800,0.61,06/05/2021 20:22:16,186761.39,9126331.32,1375.86,186761.34,9126331.31,1374.39,167.14,0.05,-0.33,1376.18,0.33,1376.11,-5.00,1376.23,5.00,1376.12
6.08900,0.61,06/05/2021 20:22:09,186761.15,9126332.29,1375.84,186761.12,9126332.28,1374.38,167.21,0.04,-0.33,1376.16,0.33,1376.13,-5.00,1376.21,5.00,1376.11
6.09000,0.61,06/05/2021 20:22:03,186760.92,9126333.26,1375.82,186760.87,9126333.25,1374.36,167.34,0.06,-0.33,1376.16,0.33,1376.18,-5.00,1376.19,5.00,1376.11
